C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_07_335.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_07_335.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_07_335.jpg, 0, 0, 0, 7.814711E-05
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_07_441.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_07_441.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_07_441.jpg, 0, 0.03177848, 0, 0.0331571
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_07_544.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_07_544.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_07_544.jpg, 0, 0.3410969, 0, 0.2613096
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_07_650.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_07_650.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_07_650.jpg, 0, 0.6339785, 0, 0.8706565
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_07_754.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_07_754.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_07_754.jpg, 0, 0.9457136, 0, 1.825339
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_07_857.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_07_857.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_07_857.jpg, -0.252255, 1, 0, 2.965789
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_07_964.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_07_964.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_07_964.jpg, -0.6282706, 1, 0, 4.336338
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_08_066.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_08_066.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_08_066.jpg, -0.785332, 1, 0, 5.430096
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_08_171.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_08_171.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_08_171.jpg, -0.4965281, 1, 0, 6.591439
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_08_271.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_08_271.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_08_271.jpg, -0.1933659, 1, 0, 7.738556
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_08_379.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_08_379.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_08_379.jpg, 0, 1, 0, 9.079693
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_08_484.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_08_484.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_08_484.jpg, 0, 1, 0, 10.19558
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_08_586.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_08_586.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_08_586.jpg, 0, 1, 0, 11.30093
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_08_691.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_08_691.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_08_691.jpg, 0, 1, 0, 12.43356
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_08_799.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_08_799.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_08_799.jpg, 0, 1, 0, 13.77346
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_08_904.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_08_904.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_08_904.jpg, -0.3185788, 1, 0, 14.57603
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_09_009.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_09_009.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_09_009.jpg, -0.542893, 1, 0, 15.69051
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_09_115.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_09_115.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_09_115.jpg, -0.2234021, 1, 0, 16.66514
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_09_224.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_09_224.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_09_224.jpg, 0, 1, 0, 17.93037
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_09_331.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_09_331.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_09_331.jpg, 0, 1, 0, 18.97755
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_09_432.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_09_432.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_09_432.jpg, 0, 1, 0, 19.98554
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_09_535.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_09_535.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_09_535.jpg, 0, 1, 0, 20.99994
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_09_639.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_09_639.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_09_639.jpg, -0.1384852, 1, 0, 22.18948
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_09_743.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_09_743.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_09_743.jpg, -0.4511316, 1, 0, 23.06388
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_09_848.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_09_848.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_09_848.jpg, -0.6382607, 1, 0, 23.78578
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_09_950.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_09_950.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_09_950.jpg, -0.3314923, 1, 0, 24.74961
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_10_054.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_10_054.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_10_054.jpg, -0.01882059, 1, 0, 25.71002
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_10_159.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_10_159.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_10_159.jpg, 0, 1, 0, 26.83031
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_10_263.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_10_263.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_10_263.jpg, 0, 1, 0, 27.76748
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_10_368.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_10_368.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_10_368.jpg, 0, 1, 0, 28.69638
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_10_469.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_10_469.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_10_469.jpg, 0, 1, 0, 29.6161
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_10_572.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_10_572.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_10_572.jpg, -0.2823556, 1, 0, 30.17143
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_10_678.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_10_678.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_10_678.jpg, 0, 1, 0, 30.18942
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_10_780.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_10_780.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_10_780.jpg, 0, 1, 0, 30.1901
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_10_883.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_10_883.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_10_883.jpg, 0, 1, 0, 30.19029
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_10_985.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_10_985.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_10_985.jpg, 0, 1, 0, 30.19029
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_11_087.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_11_087.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_11_087.jpg, -0.1322776, 1, 0, 30.18587
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_11_190.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_11_190.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_11_190.jpg, -0.4361748, 1, 0, 30.15175
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_11_295.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_11_295.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_11_295.jpg, -0.2014144, 1, 0, 30.1909
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_11_404.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_11_404.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_11_404.jpg, 0, 1, 0, 30.18932
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_11_504.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_11_504.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_11_504.jpg, 0, 1, 0, 30.19019
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_11_607.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_11_607.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_11_607.jpg, 0, 1, 0, 30.1903
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_11_711.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_11_711.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_11_711.jpg, -0.1392754, 1, 0, 30.18565
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_11_816.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_11_816.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_11_816.jpg, -0.4299319, 1, 0, 30.1528
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_11_924.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_11_924.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_11_924.jpg, -0.1532688, 1, 0, 30.19251
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_12_029.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_12_029.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_12_029.jpg, 0, 1, 0, 30.18904
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_12_136.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_12_136.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_12_136.jpg, 0, 1, 0, 30.19016
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_12_245.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_12_245.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_12_245.jpg, 0, 1, 0, 30.19032
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_12_351.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_12_351.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_12_351.jpg, 0, 1, 0, 30.19029
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_12_453.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_12_453.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_12_453.jpg, 0, 1, 0, 30.19028
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_12_554.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_12_554.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_12_554.jpg, 0, 1, 0, 30.19028
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_12_659.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_12_659.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_12_659.jpg, 0, 1, 0, 30.19034
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_12_765.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_12_765.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_12_765.jpg, -0.09452835, 1, 0, 30.18807
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_12_865.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_12_865.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_12_865.jpg, -0.3947979, 1, 0, 30.15731
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_12_965.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_12_965.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_12_965.jpg, -0.6451137, 1, 0, 30.12717
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_13_067.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_13_067.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_13_067.jpg, -0.3672587, 1, 0, 30.19133
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_13_172.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_13_172.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_13_172.jpg, -0.05300657, 1, 0, 30.18917
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_13_280.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_13_280.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_13_280.jpg, 0, 1, 0, 30.18955
C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\center_2017_01_25_22_44_13_380.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\left_2017_01_25_22_44_13_380.jpg, C:\Users\JayDDD\Desktop\behavioral-cloning-master\IMG\right_2017_01_25_22_44_13_380.jpg, 0, 1, 0, 30.19028
